SalesOrderID,OrderDate,ShipDate,DateKey,CustomerKey,ProductKey,TerritoryKey,OrderQuantity,UnitPrice,DiscountPercent,SalesAmount,TotalProductCost,TaxAmount,FreightAmount,OrderStatus
16432,2024-09-29,2024-10-02,20240929,1333,152,2,4,21.99,0.0,87.96,47.24,7.04,2.06,Delivered
16433,2023-12-24,2023-12-29,20231224,768,3,1,8,2898.73,0.0,23189.84,10461.84,1855.19,24.67,Delivered
16434,2022-06-25,2022-07-03,20220625,991,25,1,5,164.15,0.1,738.68,408.65,59.09,13.36,Delivered
16435,2024-08-29,2024-09-08,20240829,500,47,8,3,15.04,0.0,45.12,28.23,3.61,4.29,Delivered
16436,2022-10-27,2022-10-31,20221027,1419,7,1,6,2207.94,0.05,12585.26,8229.66,1006.82,9.34,Delivered
16437,2024-08-04,2024-08-07,20240804,1874,99,6,7,45.72,0.1,288.04,163.94,23.04,4.4,Delivered
16438,2023-11-27,2023-11-30,20231127,1926,26,7,7,240.22,0.0,1681.54,622.09,134.52,9.42,Delivered
16439,2023-06-25,2023-07-04,20230625,578,126,1,3,43.39,0.0,130.17,78.75,10.41,11.2,Delivered
16440,2023-02-16,2023-02-21,20230216,791,37,4,3,150.47,0.0,451.41,333.42,36.11,4.57,Shipped
16441,2022-08-17,2022-08-18,20220817,632,95,1,6,10.8,0.1,58.32,32.52,4.67,9.56,Shipped
16442,2023-04-07,2023-04-15,20230407,1608,126,7,3,42.29,0.05,120.53,78.75,9.64,5.44,Delivered
16443,2022-02-18,2022-02-26,20220218,635,50,2,6,209.17,0.15,1066.77,803.64,85.34,13.74,Shipped
16444,2022-08-03,2022-08-11,20220803,46,132,3,7,48.55,0.0,339.85,169.89,27.19,12.85,Delivered
16445,2024-09-02,2024-09-05,20240902,414,35,3,2,98.31,0.05,186.79,123.6,14.94,10.53,Shipped
16446,2022-01-27,2022-02-04,20220127,734,102,6,8,59.87,0.05,455.01,240.0,36.4,11.58,Delivered
16447,2023-02-28,2023-03-05,20230228,1569,59,8,5,86.14,0.05,409.16,282.25,32.73,14.13,Delivered
16448,2024-02-18,2024-02-21,20240218,813,60,7,7,112.36,0.0,786.52,355.81,62.92,7.25,Shipped
16449,2022-01-11,2022-01-16,20220111,1275,91,5,8,18.21,0.05,138.4,62.64,11.07,7.75,Shipped
16450,2023-12-15,2023-12-16,20231215,1615,102,2,3,83.37,0.0,250.11,90.0,20.01,11.49,Shipped
16451,2024-02-04,2024-02-11,20240204,1988,88,2,3,27.08,0.0,81.24,34.11,6.5,7.37,Delivered
16452,2024-04-09,2024-04-12,20240409,1396,67,8,1,212.27,0.0,212.27,127.59,16.98,7.07,Returned
16453,2023-03-25,2023-03-29,20230325,485,143,8,6,62.85,0.0,377.1,184.32,30.17,3.11,Delivered
16454,2022-11-18,2022-11-25,20221118,1733,52,1,2,358.83,0.0,717.66,221.8,57.41,4.2,Delivered
16455,2024-07-12,2024-07-21,20240712,167,81,2,5,42.82,0.0,214.1,99.2,17.13,1.22,Shipped
16456,2022-02-19,2022-02-26,20220219,1944,127,3,8,55.03,0.05,418.23,223.68,33.46,8.62,Delivered
16457,2024-07-20,2024-07-25,20240720,852,119,5,2,20.23,0.0,40.46,23.84,3.24,8.44,Delivered
16458,2024-09-05,2024-09-09,20240905,1790,130,1,5,9.5,0.1,42.75,23.75,3.42,2.56,Delivered
16459,2022-10-17,2022-10-19,20221017,542,43,7,1,131.85,0.05,125.26,55.14,10.02,6.92,Delivered
16460,2024-02-14,2024-02-16,20240214,1089,158,4,7,18.74,0.05,124.62,78.89,9.97,5.06,Delivered
16461,2023-02-13,2023-02-21,20230213,418,59,5,2,77.37,0.05,147.0,112.9,11.76,12.52,Delivered
16462,2022-02-21,2022-02-25,20220221,82,23,4,8,194.69,0.0,1557.52,1197.2,124.6,10.03,Delivered
16463,2024-04-18,2024-04-23,20240418,554,21,6,5,18.58,0.05,88.25,67.65,7.06,12.07,Delivered
16464,2022-01-29,2022-02-01,20220129,1544,118,4,3,4.01,0.1,10.83,7.56,0.87,12.85,Delivered
16465,2024-01-17,2024-01-19,20240117,2,40,7,8,74.94,0.0,599.52,377.04,47.96,5.77,Delivered
16466,2022-04-26,2022-04-27,20220426,973,74,2,6,75.19,0.05,428.58,204.78,34.29,1.61,Cancelled
16467,2024-11-28,2024-11-29,20241128,940,144,2,1,36.59,0.0,36.59,17.59,2.93,13.99,Delivered
16468,2024-05-07,2024-05-09,20240507,187,10,4,1,2504.88,0.0,2504.88,1495.85,200.39,7.34,Delivered
16469,2022-10-10,2022-10-18,20221010,45,143,1,1,63.04,0.0,63.04,30.72,5.04,6.72,Delivered
16470,2024-04-15,2024-04-19,20240415,1951,143,5,5,56.02,0.05,266.1,153.6,21.29,2.96,Delivered
16471,2023-06-20,2023-06-25,20230620,577,113,3,7,27.69,0.15,164.76,110.88,13.18,6.04,Delivered
16472,2022-05-10,2022-05-19,20220510,1171,51,6,6,314.67,0.15,1604.82,1176.96,128.39,8.55,Delivered
16473,2023-04-21,2023-04-25,20230421,769,84,2,3,28.64,0.0,85.92,38.52,6.87,9.52,Delivered
16474,2024-04-02,2024-04-06,20240402,1114,26,6,3,194.99,0.05,555.72,266.61,44.46,9.66,Delivered
16475,2024-08-18,2024-08-28,20240818,1816,99,6,8,44.9,0.05,341.24,187.36,27.3,10.63,Delivered
16476,2024-12-02,2024-12-03,20241202,661,133,7,7,28.19,0.0,197.33,64.54,15.79,2.66,Delivered
16477,2023-03-24,2023-03-29,20230324,975,135,1,7,41.92,0.2,234.75,157.22,18.78,13.9,Shipped
16478,2023-11-07,2023-11-09,20231107,1036,24,7,5,426.3,0.0,2131.5,1062.65,170.52,10.26,Returned
16479,2022-09-11,2022-09-12,20220911,300,41,6,1,152.17,0.0,152.17,105.73,12.17,5.51,Delivered
16480,2024-12-07,2024-12-08,20241207,458,137,8,6,38.55,0.2,185.04,101.16,14.8,3.42,Delivered
16481,2023-01-05,2023-01-13,20230105,1990,102,7,1,58.55,0.15,49.77,30.0,3.98,7.38,Shipped
16482,2022-01-10,2022-01-20,20220110,1792,21,7,8,18.58,0.1,133.78,108.24,10.7,3.35,Cancelled
16483,2022-07-12,2022-07-22,20220712,1452,138,1,1,32.98,0.0,32.98,19.96,2.64,13.76,Delivered
16484,2023-05-02,2023-05-05,20230502,284,63,7,4,138.15,0.15,469.71,362.56,37.58,13.92,Delivered
16485,2023-06-08,2023-06-09,20230608,1539,21,3,8,20.88,0.0,167.04,108.24,13.36,2.26,Shipped
16486,2022-10-18,2022-10-26,20221018,365,44,2,2,297.42,0.0,594.84,249.34,47.59,7.84,Delivered
16487,2023-04-02,2023-04-11,20230402,263,146,1,8,37.07,0.0,296.56,162.96,23.72,13.7,Delivered
16488,2023-11-19,2023-11-28,20231119,501,102,3,6,82.56,0.1,445.82,180.0,35.67,3.59,Delivered
16489,2024-05-29,2024-06-01,20240529,312,66,1,7,239.59,0.05,1593.27,702.38,127.46,12.47,Delivered
16490,2024-07-07,2024-07-12,20240707,1356,34,2,7,318.85,0.0,2231.95,887.11,178.56,8.03,Delivered
16491,2024-12-16,2024-12-17,20241216,380,3,7,4,2848.55,0.0,11394.2,5230.92,911.54,29.56,Shipped
16492,2023-02-05,2023-02-07,20230205,136,74,7,8,67.52,0.15,459.14,273.04,36.73,13.09,Shipped
16493,2023-04-25,2023-05-05,20230425,414,56,5,2,226.19,0.0,452.38,292.68,36.19,5.81,Delivered
16494,2024-06-23,2024-06-29,20240623,1410,21,6,6,20.68,0.2,99.26,81.18,7.94,8.42,Delivered
16495,2024-06-18,2024-06-21,20240618,44,90,3,7,28.76,0.0,201.32,106.05,16.11,4.15,Delivered
16496,2023-03-27,2023-04-04,20230327,1187,5,7,1,1357.3,0.0,1357.3,799.87,108.58,13.07,Delivered
16497,2023-04-11,2023-04-21,20230411,1439,3,6,2,2082.33,0.2,3331.73,2615.46,266.54,12.53,Delivered
16498,2023-01-23,2023-01-26,20230123,739,109,2,1,77.0,0.0,77.0,34.1,6.16,2.65,Delivered
16499,2024-12-28,2025-01-07,20241228,1304,57,1,7,87.05,0.1,548.42,334.53,43.87,13.16,Delivered
16500,2022-04-17,2022-04-18,20220417,954,100,1,2,46.47,0.0,92.94,41.92,7.44,4.98,Delivered
16501,2022-02-26,2022-03-05,20220226,811,89,5,2,65.62,0.15,111.55,86.86,8.92,13.75,Delivered
16502,2024-04-25,2024-05-03,20240425,434,47,8,5,15.82,0.05,75.14,47.05,6.01,8.55,Delivered
16503,2024-09-12,2024-09-18,20240912,407,164,1,7,54.56,0.1,343.73,257.67,27.5,10.66,Cancelled
16504,2023-03-03,2023-03-08,20230303,257,166,4,2,57.05,0.0,114.1,60.14,9.13,11.18,Shipped
16505,2024-10-31,2024-11-03,20241031,1476,52,6,8,290.56,0.2,1859.58,887.2,148.77,9.29,Delivered
16506,2023-09-10,2023-09-13,20230910,1888,163,8,1,61.76,0.05,58.67,30.77,4.69,8.04,Delivered
16507,2024-01-05,2024-01-08,20240105,923,102,1,6,63.59,0.0,381.54,180.0,30.52,13.34,Delivered
16508,2022-03-20,2022-03-24,20220320,243,102,1,1,69.08,0.0,69.08,30.0,5.53,9.78,Delivered
16509,2023-11-12,2023-11-14,20231112,1927,1,6,1,975.06,0.1,877.55,375.21,70.2,33.18,Shipped
16510,2024-08-19,2024-08-22,20240819,556,102,8,7,61.94,0.0,433.58,210.0,34.69,6.85,Delivered
16511,2022-09-24,2022-09-25,20220924,1175,93,6,4,85.68,0.15,291.31,152.72,23.3,12.73,Delivered
16512,2022-06-10,2022-06-16,20220610,1498,128,5,3,36.91,0.05,105.19,53.73,8.42,4.64,Delivered
16513,2023-08-03,2023-08-06,20230803,1108,84,8,2,28.3,0.1,50.94,25.68,4.08,10.91,Delivered
16514,2024-05-27,2024-06-02,20240527,1177,23,4,5,215.61,0.2,862.44,748.25,69.0,6.24,Returned
16515,2022-08-14,2022-08-21,20220814,1625,8,5,4,810.77,0.1,2918.77,1545.84,233.5,30.79,Delivered
16516,2024-09-17,2024-09-26,20240917,621,157,4,2,35.28,0.05,67.03,32.58,5.36,2.77,Delivered
16517,2023-12-31,2024-01-03,20231231,1129,133,3,3,30.23,0.1,81.62,27.66,6.53,1.15,Delivered
16518,2022-07-19,2022-07-24,20220719,1357,50,1,1,254.3,0.0,254.3,133.94,20.34,5.89,Shipped
16519,2022-09-17,2022-09-27,20220917,1278,133,1,1,21.17,0.15,17.99,9.22,1.44,6.8,Delivered
16520,2022-12-21,2022-12-27,20221221,536,61,8,7,307.74,0.0,2154.18,789.04,172.33,9.21,Delivered
16521,2024-10-29,2024-11-04,20241029,1545,10,3,7,2319.26,0.0,16234.82,10470.95,1298.79,13.47,Returned
16522,2024-07-29,2024-08-07,20240729,1357,137,7,2,34.31,0.0,68.62,33.72,5.49,6.49,Delivered
16523,2024-09-02,2024-09-07,20240902,329,36,5,4,86.31,0.2,276.19,129.28,22.1,4.19,Delivered
16524,2023-10-01,2023-10-08,20231001,187,18,5,8,2688.87,0.2,17208.77,10398.0,1376.7,43.24,Delivered
16525,2024-01-24,2024-02-01,20240124,1394,18,5,2,2370.75,0.0,4741.5,2599.5,379.32,15.37,Delivered
16526,2023-09-26,2023-09-28,20230926,1910,94,2,4,43.75,0.0,175.0,92.24,14.0,4.61,Delivered
16527,2023-03-24,2023-03-26,20230324,310,59,7,2,97.89,0.1,176.2,112.9,14.1,2.54,Delivered
16528,2022-03-23,2022-03-28,20220323,213,150,1,6,52.06,0.0,312.36,165.0,24.99,1.16,Returned
16529,2022-09-19,2022-09-26,20220919,956,16,5,7,2723.72,0.0,19066.04,9804.76,1525.28,5.97,Cancelled
16530,2022-04-27,2022-05-04,20220427,69,74,5,1,71.08,0.2,56.86,34.13,4.55,13.89,Returned
16531,2023-12-12,2023-12-14,20231212,1030,35,5,3,143.57,0.2,344.57,185.4,27.57,14.72,Delivered
16532,2022-06-04,2022-06-06,20220604,1927,109,8,7,93.88,0.0,657.16,238.7,52.57,12.35,Delivered
16533,2023-07-07,2023-07-16,20230707,1629,64,5,3,168.56,0.1,455.11,247.26,36.41,5.5,Delivered
16534,2024-01-20,2024-01-30,20240120,1543,28,4,4,68.79,0.05,261.4,135.24,20.91,5.92,Delivered
16535,2024-01-22,2024-01-31,20240122,1597,48,2,4,170.24,0.0,680.96,311.28,54.48,8.03,Delivered
16536,2023-06-02,2023-06-09,20230602,1569,113,3,6,26.86,0.2,128.93,95.04,10.31,9.59,Delivered
16537,2023-01-08,2023-01-13,20230108,1636,166,6,8,50.26,0.0,402.08,240.56,32.17,7.61,Delivered
16538,2024-06-25,2024-07-01,20240625,150,162,4,4,25.31,0.15,86.05,51.36,6.88,4.9,Delivered
16539,2024-05-14,2024-05-17,20240514,445,27,5,7,89.18,0.05,593.05,399.0,47.44,3.07,Delivered
16540,2023-07-19,2023-07-24,20230719,1286,120,6,3,64.06,0.0,192.18,96.99,15.37,5.36,Delivered
16541,2024-03-09,2024-03-19,20240309,1197,151,4,8,14.93,0.0,119.44,58.56,9.56,9.74,Delivered
16542,2023-04-01,2023-04-08,20230401,1264,54,5,7,81.83,0.0,572.81,358.47,45.82,5.37,Delivered
16543,2024-01-17,2024-01-27,20240117,1407,147,5,8,31.5,0.2,201.6,194.08,16.13,2.05,Returned
16544,2023-07-14,2023-07-20,20230714,746,160,8,7,65.16,0.0,456.12,276.01,36.49,13.27,Delivered
16545,2023-09-25,2023-09-27,20230925,577,131,5,2,49.73,0.0,99.46,52.34,7.96,13.86,Delivered
16546,2023-10-29,2023-11-02,20231029,277,93,7,4,84.64,0.0,338.56,152.72,27.08,14.92,Delivered
16547,2024-09-21,2024-09-25,20240921,667,16,6,8,2577.41,0.1,18557.35,11205.44,1484.59,21.09,Delivered
16548,2023-03-30,2023-04-02,20230330,189,112,5,7,21.26,0.05,141.38,58.31,11.31,14.74,Delivered
16549,2023-03-31,2023-04-10,20230331,707,72,2,3,88.68,0.15,226.13,156.42,18.09,14.31,Delivered
16550,2022-01-23,2022-01-29,20220123,1610,81,7,5,35.25,0.0,176.25,99.2,14.1,1.78,Returned
16551,2024-12-19,2024-12-27,20241219,1644,61,3,1,314.24,0.2,251.39,112.72,20.11,8.88,Shipped
16552,2023-12-09,2023-12-16,20231209,505,166,8,4,78.73,0.2,251.94,120.28,20.16,4.63,Delivered
16553,2022-11-26,2022-12-04,20221126,1897,22,7,3,54.64,0.1,147.53,64.98,11.8,8.7,Delivered
16554,2022-02-10,2022-02-20,20220210,1544,104,5,8,73.7,0.0,589.6,306.08,47.17,14.37,Shipped
16555,2024-10-06,2024-10-11,20241006,1910,138,3,2,31.66,0.05,60.15,39.92,4.81,13.1,Returned
16556,2023-07-26,2023-07-30,20230726,1720,42,2,2,37.85,0.05,71.92,32.74,5.75,7.79,Delivered
16557,2024-08-07,2024-08-12,20240807,1389,44,4,8,304.37,0.15,2069.72,997.36,165.58,11.73,Delivered
16558,2024-08-21,2024-08-24,20240821,284,70,1,8,100.09,0.2,640.58,342.88,51.25,2.13,Delivered
16559,2023-11-03,2023-11-04,20231103,1119,85,4,1,59.69,0.1,53.72,28.93,4.3,9.94,Shipped
16560,2023-09-02,2023-09-10,20230902,766,13,8,5,2396.19,0.1,10782.86,6021.9,862.63,39.18,Delivered
16561,2023-07-08,2023-07-09,20230708,1322,124,7,4,34.38,0.15,116.89,75.48,9.35,5.15,Delivered
16562,2024-11-13,2024-11-23,20241113,295,61,8,3,325.09,0.1,877.74,338.16,70.22,1.91,Shipped
16563,2022-03-14,2022-03-23,20220314,293,48,5,2,189.67,0.0,379.34,155.64,30.35,4.0,Delivered
16564,2024-09-10,2024-09-18,20240910,1307,92,4,4,100.12,0.05,380.46,186.0,30.44,11.9,Delivered
16565,2023-08-01,2023-08-07,20230801,1191,71,2,1,108.88,0.05,103.44,70.7,8.28,7.83,Delivered
16566,2022-10-16,2022-10-20,20221016,1777,27,7,2,86.36,0.2,138.18,114.0,11.05,10.99,Delivered
16567,2024-07-14,2024-07-20,20240714,1518,134,4,4,7.59,0.0,30.36,15.12,2.43,6.29,Delivered
16568,2022-12-07,2022-12-16,20221207,371,43,8,8,153.6,0.05,1167.36,441.12,93.39,14.05,Delivered
16569,2024-09-21,2024-09-25,20240921,1091,9,6,5,1545.33,0.1,6953.98,4191.9,556.32,35.98,Returned
16570,2024-07-11,2024-07-19,20240711,1304,10,1,3,2614.12,0.1,7058.12,4487.55,564.65,6.75,Delivered
16571,2023-06-15,2023-06-22,20230615,793,60,6,4,131.3,0.0,525.2,203.32,42.02,2.23,Delivered
16572,2024-02-09,2024-02-11,20240209,149,34,2,5,274.08,0.2,1096.32,633.65,87.71,13.02,Delivered
16573,2023-01-08,2023-01-17,20230108,850,163,2,8,54.29,0.15,369.17,246.16,29.53,9.26,Delivered
16574,2023-06-09,2023-06-19,20230609,1321,39,2,7,241.84,0.15,1438.95,740.95,115.12,5.47,Shipped
16575,2023-11-10,2023-11-19,20231110,1722,15,6,3,2406.84,0.15,6137.44,2462.52,491.0,11.93,Delivered
16576,2022-12-07,2022-12-09,20221207,1119,165,5,1,76.77,0.05,72.93,26.96,5.83,1.98,Returned
16577,2022-11-13,2022-11-14,20221113,1126,29,8,5,356.87,0.0,1784.35,581.2,142.75,11.28,Delivered
16578,2022-01-25,2022-02-04,20220125,111,134,4,7,5.67,0.0,39.69,26.46,3.18,7.76,Delivered
16579,2022-07-31,2022-08-07,20220731,1132,87,5,5,87.67,0.05,416.43,238.2,33.31,3.72,Delivered
16580,2023-08-14,2023-08-15,20230814,464,93,2,7,73.7,0.0,515.9,267.26,41.27,6.91,Delivered
16581,2023-06-19,2023-06-20,20230619,1067,154,8,6,41.75,0.0,250.5,125.46,20.04,7.3,Delivered
16582,2024-06-13,2024-06-16,20240613,1185,39,7,3,216.36,0.15,551.72,317.55,44.14,4.96,Delivered
16583,2023-09-09,2023-09-14,20230909,153,107,1,8,27.29,0.05,207.4,142.08,16.59,5.17,Delivered
16584,2024-03-18,2024-03-25,20240318,1738,115,5,5,34.51,0.0,172.55,88.2,13.8,2.39,Delivered
16585,2024-05-23,2024-05-30,20240523,1226,150,8,6,50.32,0.1,271.73,165.0,21.74,6.26,Returned
16586,2022-10-26,2022-10-31,20221026,1127,14,3,5,2677.97,0.05,12720.36,6739.95,1017.63,18.06,Delivered
16587,2023-12-12,2023-12-19,20231212,378,45,4,5,133.17,0.0,665.85,282.3,53.27,8.46,Cancelled
16588,2024-11-22,2024-12-01,20241122,1651,19,1,5,4205.46,0.0,21027.3,9905.75,1682.18,22.16,Returned
16589,2023-10-12,2023-10-21,20231012,778,48,1,1,190.48,0.15,161.91,77.82,12.95,1.5,Delivered
16590,2023-10-08,2023-10-09,20231008,1417,118,3,8,4.67,0.2,29.89,20.16,2.39,14.31,Delivered
16591,2024-07-22,2024-07-31,20240722,846,3,2,7,2353.52,0.2,13179.71,9154.11,1054.38,15.78,Delivered
16592,2023-02-14,2023-02-15,20230214,138,161,7,7,16.11,0.15,95.85,57.96,7.67,14.86,Delivered
16593,2023-07-11,2023-07-14,20230711,1801,109,2,4,95.61,0.05,363.32,136.4,29.07,2.15,Cancelled
16594,2023-10-11,2023-10-17,20231011,1832,153,8,7,40.35,0.0,282.45,183.54,22.6,7.52,Delivered
16595,2022-08-19,2022-08-28,20220819,1381,66,3,2,230.43,0.2,368.69,200.68,29.5,7.5,Delivered
16596,2023-05-01,2023-05-10,20230501,324,10,5,7,2619.52,0.05,17419.81,10470.95,1393.58,5.43,Delivered
16597,2024-05-22,2024-05-30,20240522,180,124,2,7,35.0,0.0,245.0,132.09,19.6,2.02,Delivered
16598,2024-05-10,2024-05-11,20240510,1811,66,7,2,209.79,0.15,356.64,200.68,28.53,13.72,Delivered
16599,2022-10-25,2022-10-28,20221025,61,133,1,3,22.29,0.1,60.18,27.66,4.81,12.29,Delivered
16600,2022-05-30,2022-06-03,20220530,995,77,7,3,44.64,0.0,133.92,68.19,10.71,14.14,Delivered
16601,2023-05-16,2023-05-25,20230516,794,109,4,8,79.24,0.1,570.53,272.8,45.64,7.04,Delivered
16602,2024-03-05,2024-03-13,20240305,497,7,2,3,2112.18,0.1,5702.89,4114.83,456.23,43.12,Delivered
16603,2023-05-01,2023-05-11,20230501,1381,114,1,6,46.15,0.0,276.9,167.16,22.15,13.46,Delivered
16604,2023-01-29,2023-02-02,20230129,1560,97,8,1,54.24,0.0,54.24,36.54,4.34,7.01,Returned
16605,2023-12-19,2023-12-21,20231219,1961,22,3,3,55.75,0.0,167.25,64.98,13.38,4.37,Delivered
16606,2024-11-01,2024-11-11,20241101,485,17,6,7,2479.56,0.0,17356.92,10004.82,1388.55,21.86,Delivered
16607,2024-03-20,2024-03-27,20240320,1167,64,3,5,145.61,0.0,728.05,412.1,58.24,8.99,Delivered
16608,2024-11-04,2024-11-09,20241104,1876,134,8,3,8.43,0.0,25.29,11.34,2.02,9.3,Delivered
16609,2022-12-16,2022-12-24,20221216,171,14,6,3,3252.75,0.05,9270.34,4043.97,741.63,22.46,Delivered
16610,2024-02-24,2024-02-28,20240224,972,63,4,2,135.49,0.15,230.33,181.28,18.43,2.0,Delivered
16611,2024-08-07,2024-08-08,20240807,934,142,2,2,64.15,0.0,128.3,85.88,10.26,8.4,Delivered
16612,2023-02-22,2023-03-02,20230222,140,102,2,4,57.51,0.0,230.04,120.0,18.4,3.14,Delivered
16613,2023-07-18,2023-07-24,20230718,1645,62,8,5,78.23,0.0,391.15,217.8,31.29,3.27,Shipped
16614,2023-07-12,2023-07-20,20230712,1556,89,8,4,89.13,0.2,285.22,173.72,22.82,9.79,Delivered
16615,2022-09-30,2022-10-01,20220930,579,23,8,3,235.88,0.1,636.88,448.95,50.95,3.35,Delivered
16616,2023-01-04,2023-01-10,20230104,1498,147,7,7,31.69,0.15,188.56,169.82,15.08,5.5,Delivered
16617,2022-09-05,2022-09-07,20220905,708,103,2,6,90.31,0.05,514.77,220.44,41.18,5.95,Delivered
16618,2022-03-01,2022-03-05,20220301,746,83,1,6,70.07,0.2,336.34,247.38,26.91,12.91,Delivered
16619,2022-04-15,2022-04-22,20220415,1341,103,8,1,87.82,0.2,70.26,36.74,5.62,10.58,Delivered
16620,2023-01-16,2023-01-18,20230116,1974,49,4,7,122.0,0.1,768.6,403.48,61.49,12.12,Delivered
16621,2022-02-19,2022-02-26,20220219,1476,63,4,4,125.62,0.0,502.48,362.56,40.2,11.9,Delivered
16622,2022-08-22,2022-08-23,20220822,1392,155,2,8,21.71,0.05,165.0,64.56,13.2,3.36,Delivered
16623,2024-02-25,2024-02-29,20240225,1410,2,1,2,1971.31,0.0,3942.62,1721.68,315.41,20.6,Shipped
16624,2024-09-13,2024-09-16,20240913,669,27,4,4,82.49,0.15,280.47,228.0,22.44,1.45,Delivered
16625,2024-07-10,2024-07-12,20240710,1856,125,6,1,12.34,0.0,12.34,7.27,0.99,1.74,Returned
16626,2024-01-18,2024-01-19,20240118,1536,28,1,8,77.42,0.1,557.42,270.48,44.59,1.17,Delivered
16627,2023-01-19,2023-01-29,20230119,1569,156,5,5,7.98,0.0,39.9,32.2,3.19,5.97,Delivered
16628,2023-02-18,2023-02-22,20230218,1248,66,2,3,206.17,0.0,618.51,301.02,49.48,3.44,Returned
16629,2023-09-12,2023-09-16,20230912,289,2,4,6,2220.27,0.15,11323.38,5165.04,905.87,41.36,Delivered
16630,2023-03-23,2023-03-30,20230323,150,162,1,4,23.18,0.05,88.08,51.36,7.05,13.51,Delivered
16631,2024-09-17,2024-09-22,20240917,1017,77,2,4,39.52,0.15,134.37,90.92,10.75,11.09,Shipped
16632,2022-03-04,2022-03-12,20220304,1477,164,7,1,58.32,0.2,46.66,36.81,3.73,8.82,Delivered
16633,2024-09-11,2024-09-20,20240911,696,79,4,4,62.35,0.0,249.4,158.12,19.95,5.06,Delivered
16634,2023-12-20,2023-12-28,20231220,609,132,2,4,58.0,0.2,185.6,97.08,14.85,1.98,Delivered
16635,2022-04-04,2022-04-08,20220404,1519,51,8,7,334.46,0.0,2341.22,1373.12,187.3,6.48,Delivered
16636,2023-10-31,2023-11-01,20231031,45,108,6,6,87.27,0.0,523.62,267.54,41.89,14.4,Shipped
16637,2022-08-19,2022-08-26,20220819,1638,61,6,8,239.08,0.2,1530.11,901.76,122.41,5.03,Delivered
16638,2024-07-12,2024-07-16,20240712,1664,106,4,3,43.42,0.2,104.21,54.99,8.34,4.38,Delivered
16639,2022-09-15,2022-09-22,20220915,346,1,7,8,846.14,0.0,6769.12,3001.68,541.53,41.84,Delivered
16640,2022-09-25,2022-10-03,20220925,1304,35,1,8,94.41,0.0,755.28,494.4,60.42,9.46,Shipped
16641,2024-09-28,2024-10-04,20240928,1735,21,5,2,18.3,0.0,36.6,27.06,2.93,8.96,Cancelled
16642,2024-04-25,2024-05-01,20240425,959,108,6,6,95.98,0.0,575.88,267.54,46.07,13.57,Delivered
16643,2024-12-09,2024-12-11,20241209,132,114,3,4,60.53,0.0,242.12,111.44,19.37,4.11,Delivered
16644,2023-08-21,2023-08-26,20230821,1475,45,4,3,92.01,0.1,248.43,169.38,19.87,5.09,Delivered
16645,2022-07-11,2022-07-15,20220711,1568,59,3,1,108.44,0.15,92.17,56.45,7.37,1.7,Delivered
16646,2024-02-08,2024-02-09,20240208,60,49,6,3,134.42,0.15,342.77,172.92,27.42,1.02,Delivered
16647,2024-10-01,2024-10-04,20241001,348,7,1,1,2211.41,0.0,2211.41,1371.61,176.91,9.43,Delivered
16648,2022-12-19,2022-12-25,20221219,805,92,3,4,127.34,0.05,483.89,186.0,38.71,1.1,Delivered
16649,2022-08-28,2022-09-02,20220828,1079,62,4,8,70.73,0.0,565.84,348.48,45.27,7.91,Shipped
16650,2023-04-12,2023-04-18,20230412,860,158,1,3,21.42,0.05,61.05,33.81,4.88,4.31,Delivered
16651,2024-09-30,2024-10-07,20240930,1906,59,8,3,90.18,0.05,257.01,169.35,20.56,10.2,Returned
16652,2024-09-21,2024-09-26,20240921,1123,141,3,2,58.01,0.1,104.42,63.46,8.35,2.32,Delivered
16653,2023-04-19,2023-04-27,20230419,1589,93,5,7,81.7,0.0,571.9,267.26,45.75,1.88,Delivered
16654,2023-09-01,2023-09-02,20230901,481,27,6,8,87.56,0.0,700.48,456.0,56.04,3.26,Delivered
16655,2023-02-18,2023-02-26,20230218,1054,27,5,5,81.14,0.2,324.56,285.0,25.96,3.62,Shipped
16656,2024-12-27,2025-01-05,20241227,843,94,6,4,57.96,0.0,231.84,92.24,18.55,10.22,Shipped
16657,2022-11-08,2022-11-09,20221108,1689,13,6,5,3161.02,0.05,15014.84,6021.9,1201.19,14.21,Delivered
16658,2024-01-24,2024-01-30,20240124,1754,146,4,7,33.47,0.05,222.58,142.59,17.81,12.58,Delivered
16659,2022-10-05,2022-10-07,20221005,949,133,5,1,20.99,0.0,20.99,9.22,1.68,11.19,Delivered
16660,2023-04-20,2023-04-26,20230420,543,159,1,1,63.93,0.2,51.14,40.22,4.09,1.97,Returned
16661,2022-05-23,2022-05-27,20220523,1286,88,3,7,28.12,0.15,167.31,79.59,13.38,14.6,Shipped
16662,2023-08-12,2023-08-19,20230812,1959,48,8,7,182.62,0.05,1214.42,544.74,97.15,2.7,Delivered
16663,2022-09-20,2022-09-24,20220920,1351,87,5,6,79.7,0.05,454.29,285.84,36.34,2.85,Returned
16664,2023-08-31,2023-09-08,20230831,1397,153,5,3,41.04,0.0,123.12,78.66,9.85,9.11,Returned
16665,2023-07-24,2023-07-31,20230724,922,26,5,4,209.33,0.05,795.45,355.48,63.64,1.78,Returned
16666,2024-10-17,2024-10-18,20241017,1482,109,3,8,78.75,0.1,567.0,272.8,45.36,11.37,Delivered
